timestamp,frame,time,person_id,category,centroid_x,centroid_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2025-09-16 04:03:56,363,18.20,100004,STAFF,1142,259,1058,153,1226,366
2025-09-16 04:03:56,363,18.20,100005,STAFF,523,206,447,127,599,286
2025-09-16 04:03:56,363,18.20,100006,STAFF,140,449,29,352,251,547
2025-09-16 04:03:56,363,18.20,100007,STAFF,541,226,444,130,638,323
2025-09-16 04:03:56,364,18.24,100000,STAFF,1005,474,870,311,1140,638
2025-09-16 04:03:56,364,18.24,100001,STAFF,1147,232,1075,154,1220,311
2025-09-16 04:03:56,364,18.24,100002,STAFF,284,391,220,235,348,547
2025-09-16 04:03:56,364,18.24,100003,STAFF,139,448,30,352,248,544
2025-09-16 04:03:56,364,18.24,100004,STAFF,523,207,447,127,599,287
2025-09-16 04:03:56,364,18.24,100005,STAFF,1140,260,1055,153,1226,368
2025-09-16 04:03:56,364,18.24,100006,STAFF,542,227,445,130,639,324
2025-09-16 04:03:56,365,18.28,100000,STAFF,1005,474,870,311,1140,638
2025-09-16 04:03:56,365,18.28,100001,STAFF,278,380,211,217,345,543
2025-09-16 04:03:56,365,18.28,100002,STAFF,1147,232,1075,154,1219,311
2025-09-16 04:03:56,365,18.28,100003,STAFF,139,448,30,352,248,544
2025-09-16 04:03:56,365,18.28,100004,STAFF,523,207,447,127,599,287
2025-09-16 04:03:56,365,18.28,100005,STAFF,1139,259,1054,152,1225,367
2025-09-16 04:03:56,365,18.28,100006,STAFF,542,227,445,130,639,324
2025-09-16 04:03:56,366,18.32,100000,STAFF,1006,475,870,313,1142,637
2025-09-16 04:03:56,366,18.32,100001,STAFF,1146,233,1074,154,1218,313
2025-09-16 04:03:56,366,18.32,100002,STAFF,139,444,31,351,248,537
2025-09-16 04:03:56,366,18.32,100003,STAFF,280,375,212,207,348,544
2025-09-16 04:03:56,366,18.32,100004,STAFF,1140,260,1056,152,1224,368
2025-09-16 04:03:56,366,18.32,100005,STAFF,522,207,446,127,599,287
2025-09-16 04:03:56,366,18.32,100006,STAFF,523,231,405,127,642,335
2025-09-16 04:03:56,367,18.36,100000,STAFF,1006,475,870,312,1142,639
2025-09-16 04:03:56,367,18.36,100001,STAFF,141,445,33,350,250,541
2025-09-16 04:03:56,367,18.36,100002,STAFF,1146,233,1075,154,1218,312
2025-09-16 04:03:56,367,18.36,100003,STAFF,285,375,221,208,349,543
2025-09-16 04:03:56,367,18.36,100004,STAFF,1139,259,1056,152,1223,367
2025-09-16 04:03:56,367,18.36,100005,STAFF,523,207,447,127,599,287
2025-09-16 04:03:56,367,18.36,100006,STAFF,542,228,445,130,640,326
2025-09-16 04:03:56,368,18.40,100000,STAFF,1006,475,870,312,1142,639
2025-09-16 04:03:56,368,18.40,100001,STAFF,141,445,33,350,249,541
2025-09-16 04:03:56,368,18.40,100002,STAFF,1147,232,1075,154,1219,311
2025-09-16 04:03:56,368,18.40,100003,STAFF,284,376,221,209,348,543
2025-09-16 04:03:56,368,18.40,100004,STAFF,523,207,448,127,599,287
2025-09-16 04:03:56,368,18.40,100005,STAFF,1139,259,1055,152,1224,367
2025-09-16 04:03:56,368,18.40,100006,STAFF,542,228,445,130,640,326
2025-09-16 04:03:56,369,18.45,100000,STAFF,1006,475,870,312,1142,639
2025-09-16 04:03:56,369,18.45,100001,STAFF,141,446,33,350,249,543
2025-09-16 04:03:56,369,18.45,100002,STAFF,1147,232,1075,154,1220,311
2025-09-16 04:03:56,369,18.45,100003,STAFF,285,376,221,209,349,544
2025-09-16 04:03:56,369,18.45,100004,STAFF,523,207,447,127,599,288
2025-09-16 04:03:56,369,18.45,100005,STAFF,1140,260,1055,152,1226,369
2025-09-16 04:03:56,369,18.45,100006,STAFF,542,228,445,130,640,326
2025-09-16 04:03:56,370,18.51,100000,STAFF,1004,475,871,313,1137,637
2025-09-16 04:03:56,370,18.51,100001,STAFF,1146,232,1074,154,1218,311
2025-09-16 04:03:56,370,18.51,100002,STAFF,141,444,35,349,247,539
2025-09-16 04:03:56,370,18.51,100003,STAFF,286,376,221,207,352,546
2025-09-16 04:03:56,370,18.51,100004,STAFF,1013,523,889,409,1138,638
2025-09-16 04:03:56,370,18.51,100005,STAFF,523,207,448,127,599,287
2025-09-16 04:03:56,370,18.51,100006,STAFF,1138,258,1053,152,1223,364
2025-09-16 04:03:56,370,18.51,100007,STAFF,287,323,223,206,351,441
2025-09-16 04:03:56,370,18.51,100008,STAFF,543,229,444,130,642,328
2025-09-16 04:03:56,371,18.56,100000,STAFF,1004,473,871,310,1137,637
2025-09-16 04:03:56,371,18.56,100001,STAFF,142,441,37,348,248,535
2025-09-16 04:03:56,371,18.56,100002,STAFF,1147,233,1075,154,1219,312
2025-09-16 04:03:56,371,18.56,100003,STAFF,287,326,223,205,352,447
2025-09-16 04:03:56,371,18.56,100004,STAFF,1139,258,1054,152,1224,364
2025-09-16 04:03:56,371,18.56,100005,STAFF,522,201,447,127,598,276
2025-09-16 04:03:56,371,18.56,100006,STAFF,288,373,221,203,355,544
2025-09-16 04:03:56,371,18.56,100007,STAFF,543,229,445,130,642,329
2025-09-16 04:03:56,372,18.61,100000,STAFF,1004,473,871,309,1137,637
2025-09-16 04:03:56,372,18.61,100001,STAFF,143,440,38,348,248,533
2025-09-16 04:03:56,372,18.61,100002,STAFF,1146,233,1074,154,1218,312
2025-09-16 04:03:56,372,18.61,100003,STAFF,286,336,223,216,350,457
2025-09-16 04:03:56,372,18.61,100004,STAFF,1137,257,1052,153,1223,362
2025-09-16 04:03:56,372,18.61,100005,STAFF,523,203,449,127,598,280
2025-09-16 04:03:56,372,18.61,100006,STAFF,543,230,444,130,642,330
2025-09-16 04:03:56,373,18.66,100000,STAFF,1004,473,871,309,1137,637
2025-09-16 04:03:56,373,18.66,100001,STAFF,143,439,39,348,248,531
2025-09-16 04:03:56,373,18.66,100002,STAFF,1146,233,1074,154,1218,313
2025-09-16 04:03:56,373,18.66,100003,STAFF,286,333,223,217,349,449
2025-09-16 04:03:56,373,18.66,100004,STAFF,524,203,449,127,599,280
2025-09-16 04:03:56,373,18.66,100005,STAFF,1137,257,1051,153,1223,361
2025-09-16 04:03:56,373,18.66,100006,STAFF,286,378,221,213,351,543
2025-09-16 04:03:56,373,18.66,100007,STAFF,543,230,444,130,642,330
2025-09-16 04:03:56,374,18.69,100000,STAFF,1005,472,871,309,1139,636
2025-09-16 04:03:56,374,18.69,100001,STAFF,143,439,41,348,246,531
2025-09-16 04:03:56,374,18.69,100002,STAFF,1145,233,1073,154,1218,313
2025-09-16 04:03:56,374,18.69,100003,STAFF,286,373,219,202,353,545
2025-09-16 04:03:56,374,18.69,100004,STAFF,1136,258,1050,153,1222,363
2025-09-16 04:03:56,374,18.69,100005,STAFF,524,198,449,128,600,268
2025-09-16 04:03:56,374,18.69,100006,STAFF,543,230,444,130,643,331
2025-09-16 04:03:56,375,18.74,100000,STAFF,1004,472,870,309,1139,636
2025-09-16 04:03:56,375,18.74,100001,STAFF,144,439,41,348,247,531
2025-09-16 04:03:56,375,18.74,100002,STAFF,1145,233,1073,154,1218,313
2025-09-16 04:03:56,375,18.74,100003,STAFF,286,373,219,202,353,545
2025-09-16 04:03:56,375,18.74,100004,STAFF,1135,258,1049,153,1222,363
2025-09-16 04:03:56,375,18.74,100005,STAFF,524,198,448,128,600,268
2025-09-16 04:03:56,375,18.74,100006,STAFF,543,230,444,130,643,331
2025-09-16 04:03:56,375,18.74,100007,STAFF,288,327,225,203,351,452
2025-09-16 04:03:56,376,18.78,100000,STAFF,1006,473,870,309,1143,638
2025-09-16 04:03:56,376,18.78,100001,STAFF,145,442,43,348,248,537
2025-09-16 04:03:56,376,18.78,100002,STAFF,1145,233,1074,154,1217,312
2025-09-16 04:03:56,376,18.78,100003,STAFF,287,332,225,204,350,460
2025-09-16 04:03:56,376,18.78,100004,STAFF,179,463,43,346,315,581
2025-09-16 04:03:56,376,18.78,100005,STAFF,523,198,447,128,600,268
2025-09-16 04:03:56,376,18.78,100006,STAFF,1133,260,1045,153,1222,367
2025-09-16 04:03:56,376,18.78,100007,STAFF,543,230,444,130,643,331
2025-09-16 04:03:56,376,18.78,100008,STAFF,286,371,219,201,353,542
2025-09-16 04:03:56,377,18.82,100000,STAFF,1007,473,869,309,1145,638
2025-09-16 04:03:56,377,18.82,100001,STAFF,145,441,43,347,248,535
2025-09-16 04:03:56,377,18.82,100002,STAFF,1145,232,1073,153,1217,312
2025-09-16 04:03:56,377,18.82,100003,STAFF,179,463,43,346,315,580
2025-09-16 04:03:56,377,18.82,100004,STAFF,287,331,226,206,349,457
2025-09-16 04:03:56,377,18.82,100005,STAFF,1135,253,1052,154,1218,352
2025-09-16 04:03:56,377,18.82,100006,STAFF,523,198,446,128,600,268
2025-09-16 04:03:56,377,18.82,100007,STAFF,529,231,415,127,643,336
2025-09-16 04:03:56,377,18.82,100008,STAFF,286,372,220,203,353,542
2025-09-16 04:03:56,378,18.86,100000,STAFF,1007,473,869,309,1145,638
2025-09-16 04:03:56,378,18.86,100001,STAFF,145,440,43,347,248,534
2025-09-16 04:03:56,378,18.86,100002,STAFF,1145,232,1073,153,1217,311
2025-09-16 04:03:56,378,18.86,100003,STAFF,179,462,43,346,315,578
2025-09-16 04:03:56,378,18.86,100004,STAFF,290,322,232,204,348,441
2025-09-16 04:03:56,378,18.86,100005,STAFF,1135,253,1053,154,1218,352
2025-09-16 04:03:56,378,18.86,100006,STAFF,523,198,447,128,600,268
2025-09-16 04:03:56,378,18.86,100007,STAFF,286,368,222,205,350,532
2025-09-16 04:03:56,378,18.86,100008,STAFF,529,231,417,127,642,336
2025-09-16 04:03:56,379,18.91,100000,STAFF,178,451,44,346,313,556
2025-09-16 04:03:56,379,18.91,100001,STAFF,1008,472,868,309,1149,636
2025-09-16 04:03:56,379,18.91,100002,STAFF,1144,232,1072,153,1217,312
2025-09-16 04:03:56,379,18.91,100003,STAFF,1015,520,883,402,1147,638
2025-09-16 04:03:56,379,18.91,100004,STAFF,146,439,44,347,248,531
2025-09-16 04:03:56,379,18.91,100005,STAFF,287,333,223,205,351,462
2025-09-16 04:03:56,379,18.91,100006,STAFF,1134,258,1048,152,1221,364
2025-09-16 04:03:56,379,18.91,100007,STAFF,522,197,446,128,599,266
2025-09-16 04:03:56,379,18.91,100008,STAFF,527,231,412,127,643,336
2025-09-16 04:03:56,380,18.95,100000,STAFF,179,451,45,347,313,555
2025-09-16 04:03:56,380,18.95,100001,STAFF,1144,231,1072,153,1216,310
2025-09-16 04:03:56,380,18.95,100002,STAFF,287,325,223,204,351,446
2025-09-16 04:03:56,380,18.95,100003,STAFF,1024,523,898,409,1150,637
2025-09-16 04:03:56,380,18.95,100004,STAFF,1002,472,869,310,1135,634
2025-09-16 04:03:56,380,18.95,100005,STAFF,522,198,445,128,600,268
2025-09-16 04:03:56,380,18.95,100006,STAFF,1133,253,1050,153,1217,353
2025-09-16 04:03:56,380,18.95,100007,STAFF,147,439,45,348,249,531
2025-09-16 04:03:56,380,18.95,100008,STAFF,543,230,443,130,643,330
2025-09-16 04:03:56,381,19.00,100000,STAFF,179,451,45,347,313,555
2025-09-16 04:03:56,381,19.00,100001,STAFF,1145,231,1073,153,1217,310
2025-09-16 04:03:56,381,19.00,100002,STAFF,287,327,225,206,349,448
2025-09-16 04:03:56,381,19.00,100003,STAFF,1025,523,899,410,1151,637
2025-09-16 04:03:56,381,19.00,100004,STAFF,1001,472,869,310,1134,634
2025-09-16 04:03:56,381,19.00,100005,STAFF,147,439,45,348,249,531
2025-09-16 04:03:56,381,19.00,100006,STAFF,523,198,446,128,600,269
2025-09-16 04:03:56,381,19.00,100007,STAFF,1132,253,1047,154,1217,352
2025-09-16 04:03:56,381,19.00,100008,STAFF,543,230,444,130,643,330
2025-09-16 04:03:56,382,19.04,100000,STAFF,179,451,46,347,313,555
2025-09-16 04:03:56,382,19.04,100001,STAFF,1000,472,869,311,1131,634
2025-09-16 04:03:56,382,19.04,100002,STAFF,1144,231,1072,153,1216,310
2025-09-16 04:03:56,382,19.04,100003,STAFF,289,326,229,205,349,448
2025-09-16 04:03:56,382,19.04,100004,STAFF,147,440,45,347,250,534
2025-09-16 04:03:56,382,19.04,100005,STAFF,1132,252,1049,154,1216,351
2025-09-16 04:03:56,382,19.04,100006,STAFF,523,198,446,128,601,269
2025-09-16 04:03:56,382,19.04,100007,STAFF,543,230,444,130,643,330
2025-09-16 04:03:56,383,19.08,100000,STAFF,180,450,47,347,314,554
2025-09-16 04:03:56,383,19.08,100001,STAFF,1000,473,868,310,1132,636
2025-09-16 04:03:56,383,19.08,100002,STAFF,286,325,222,205,351,446
2025-09-16 04:03:56,383,19.08,100003,STAFF,1145,232,1074,153,1217,312
2025-09-16 04:03:56,383,19.08,100004,STAFF,525,198,449,128,602,269
2025-09-16 04:03:56,383,19.08,100005,STAFF,147,440,46,347,249,534
2025-09-16 04:03:56,383,19.08,100006,STAFF,1130,251,1042,154,1218,348
2025-09-16 04:03:56,383,19.08,100007,STAFF,544,230,445,130,643,330
2025-09-16 04:03:56,384,19.12,100000,STAFF,180,450,47,347,314,554
2025-09-16 04:03:56,384,19.12,100001,STAFF,1000,473,868,310,1132,636
2025-09-16 04:03:56,384,19.12,100002,STAFF,286,325,222,205,351,446
2025-09-16 04:03:56,384,19.12,100003,STAFF,1146,231,1074,153,1218,310
2025-09-16 04:03:56,384,19.12,100004,STAFF,525,198,449,128,602,269
2025-09-16 04:03:56,384,19.12,100005,STAFF,1130,250,1043,154,1218,346
2025-09-16 04:03:56,384,19.12,100006,STAFF,147,441,46,347,249,536
2025-09-16 04:03:56,384,19.12,100007,STAFF,544,230,445,130,643,330
2025-09-16 04:03:57,385,19.17,100000,STAFF,182,450,48,347,316,554
2025-09-16 04:03:57,385,19.17,100001,STAFF,1004,472,867,309,1142,635
2025-09-16 04:03:57,385,19.17,100002,STAFF,286,324,223,204,349,444
2025-09-16 04:03:57,385,19.17,100003,STAFF,1145,231,1075,153,1216,309
2025-09-16 04:03:57,385,19.17,100004,STAFF,525,198,449,127,601,269
2025-09-16 04:03:57,385,19.17,100005,STAFF,1124,251,1033,154,1216,348
2025-09-16 04:03:57,385,19.17,100006,STAFF,148,442,47,347,249,537
2025-09-16 04:03:57,385,19.17,100007,STAFF,1014,524,879,411,1149,637
2025-09-16 04:03:57,385,19.17,100008,STAFF,543,230,443,130,643,330
2025-09-16 04:03:57,386,19.21,100000,STAFF,181,451,48,346,315,556
2025-09-16 04:03:57,386,19.21,100001,STAFF,1008,469,867,306,1149,633
2025-09-16 04:03:57,386,19.21,100002,STAFF,1145,232,1074,153,1216,311
2025-09-16 04:03:57,386,19.21,100003,STAFF,286,326,226,204,346,449
2025-09-16 04:03:57,386,19.21,100004,STAFF,1133,266,1049,152,1218,380
2025-09-16 04:03:57,386,19.21,100005,STAFF,1020,526,890,416,1151,636
2025-09-16 04:03:57,386,19.21,100006,STAFF,522,196,445,128,600,264
2025-09-16 04:03:57,386,19.21,100007,STAFF,521,230,401,126,642,335
2025-09-16 04:03:57,386,19.21,100008,STAFF,148,441,48,347,248,536
2025-09-16 04:03:57,387,19.26,100000,STAFF,181,450,48,346,315,555
2025-09-16 04:03:57,387,19.26,100001,STAFF,1007,469,867,306,1148,633
2025-09-16 04:03:57,387,19.26,100002,STAFF,1145,231,1074,153,1216,310
2025-09-16 04:03:57,387,19.26,100003,STAFF,285,327,225,204,346,451
2025-09-16 04:03:57,387,19.26,100004,STAFF,1132,265,1047,152,1218,378
2025-09-16 04:03:57,387,19.26,100005,STAFF,520,231,399,127,642,335
2025-09-16 04:03:57,387,19.26,100006,STAFF,522,196,445,128,600,264
2025-09-16 04:03:57,387,19.26,100007,STAFF,1021,527,891,418,1151,636
2025-09-16 04:03:57,387,19.26,100008,STAFF,148,441,48,347,248,535
2025-09-16 04:03:57,388,19.29,100000,STAFF,1007,472,866,308,1149,636
2025-09-16 04:03:57,388,19.29,100001,STAFF,182,450,48,346,316,555
2025-09-16 04:03:57,388,19.29,100002,STAFF,1145,233,1075,154,1216,312
2025-09-16 04:03:57,388,19.29,100003,STAFF,285,327,224,204,347,451
2025-09-16 04:03:57,388,19.29,100004,STAFF,525,196,450,128,601,264
2025-09-16 04:03:57,388,19.29,100005,STAFF,1122,267,1025,152,1219,382
2025-09-16 04:03:57,389,19.32,100000,STAFF,182,450,48,346,316,555
2025-09-16 04:03:57,389,19.32,100001,STAFF,1007,472,866,308,1149,636
2025-09-16 04:03:57,389,19.32,100002,STAFF,1145,232,1075,154,1216,311
2025-09-16 04:03:57,389,19.32,100003,STAFF,286,327,225,204,347,450
2025-09-16 04:03:57,389,19.32,100004,STAFF,526,197,451,128,601,267
2025-09-16 04:03:57,389,19.32,100005,STAFF,1121,267,1024,152,1219,382
2025-09-16 04:03:57,389,19.32,100006,STAFF,148,438,48,346,249,531
2025-09-16 04:03:57,389,19.32,100007,STAFF,520,231,398,127,642,335
2025-09-16 04:03:57,390,19.36,100000,STAFF,181,450,48,346,315,555
2025-09-16 04:03:57,390,19.36,100001,STAFF,1007,472,866,308,1149,636
2025-09-16 04:03:57,390,19.36,100002,STAFF,1145,233,1075,154,1216,312
2025-09-16 04:03:57,390,19.36,100003,STAFF,286,327,225,204,347,450
2025-09-16 04:03:57,390,19.36,100004,STAFF,525,196,449,128,601,264
2025-09-16 04:03:57,390,19.36,100005,STAFF,1121,267,1024,153,1219,381
2025-09-16 04:03:57,390,19.36,100006,STAFF,148,438,48,346,248,530
2025-09-16 04:03:57,390,19.36,100007,STAFF,520,231,398,127,642,335
2025-09-16 04:03:57,391,19.39,100000,STAFF,181,451,48,346,315,556
2025-09-16 04:03:57,391,19.39,100001,STAFF,1007,472,866,308,1149,636
2025-09-16 04:03:57,391,19.39,100002,STAFF,1145,233,1075,154,1216,312
2025-09-16 04:03:57,391,19.39,100003,STAFF,287,323,225,203,349,443
2025-09-16 04:03:57,391,19.39,100004,STAFF,525,195,449,128,601,263
2025-09-16 04:03:57,391,19.39,100005,STAFF,1123,267,1027,153,1219,381
2025-09-16 04:03:57,392,19.42,100000,STAFF,1007,475,864,311,1150,639
2025-09-16 04:03:57,392,19.42,100001,STAFF,181,451,48,346,315,557
2025-09-16 04:03:57,392,19.42,100002,STAFF,1146,234,1077,154,1216,315
2025-09-16 04:03:57,392,19.42,100003,STAFF,1134,266,1050,152,1218,380
2025-09-16 04:03:57,392,19.42,100004,STAFF,283,369,222,199,345,540
2025-09-16 04:03:57,392,19.42,100005,STAFF,148,436,48,346,248,527
2025-09-16 04:03:57,392,19.42,100006,STAFF,285,324,224,203,346,445
2025-09-16 04:03:57,393,19.46,100000,STAFF,1007,475,864,312,1150,639
2025-09-16 04:03:57,393,19.46,100001,STAFF,181,451,48,346,315,557
2025-09-16 04:03:57,393,19.46,100002,STAFF,1146,234,1077,154,1216,315
2025-09-16 04:03:57,393,19.46,100003,STAFF,1135,266,1052,152,1218,380
2025-09-16 04:03:57,393,19.46,100004,STAFF,284,369,222,199,347,540
2025-09-16 04:03:57,393,19.46,100005,STAFF,148,436,48,346,248,527
2025-09-16 04:03:57,394,19.49,100000,STAFF,1007,475,864,312,1150,638
2025-09-16 04:03:57,394,19.49,100001,STAFF,181,451,48,345,315,558
2025-09-16 04:03:57,394,19.49,100002,STAFF,1146,234,1077,154,1216,315
2025-09-16 04:03:57,394,19.49,100003,STAFF,1133,266,1048,152,1219,381
2025-09-16 04:03:57,394,19.49,100004,STAFF,285,369,222,198,348,541
2025-09-16 04:03:57,394,19.49,100005,STAFF,148,436,48,346,248,527
2025-09-16 04:03:57,395,19.53,100000,STAFF,182,454,48,345,316,563
2025-09-16 04:03:57,395,19.53,100001,STAFF,1144,238,1072,154,1217,323
2025-09-16 04:03:57,395,19.53,100002,STAFF,986,469,832,308,1140,631
2025-09-16 04:03:57,395,19.53,100003,STAFF,282,370,222,198,342,543
2025-09-16 04:03:57,395,19.53,100004,STAFF,530,194,461,125,599,264
2025-09-16 04:03:57,395,19.53,100005,STAFF,1142,271,1062,152,1223,390
2025-09-16 04:03:57,395,19.53,100006,STAFF,147,438,48,346,247,530
2025-09-16 04:03:57,395,19.53,100007,STAFF,1009,520,870,404,1148,637
2025-09-16 04:03:57,396,19.56,100000,STAFF,182,455,48,345,316,565
2025-09-16 04:03:57,396,19.56,100001,STAFF,282,371,222,198,342,544
2025-09-16 04:03:57,396,19.56,100002,STAFF,1144,238,1072,154,1217,323
2025-09-16 04:03:57,396,19.56,100003,STAFF,984,470,830,307,1139,633
2025-09-16 04:03:57,396,19.56,100004,STAFF,530,194,461,125,599,264
2025-09-16 04:03:57,396,19.56,100005,STAFF,147,438,48,346,247,531
2025-09-16 04:03:57,396,19.56,100006,STAFF,1142,270,1060,152,1224,389
2025-09-16 04:03:57,397,19.60,100000,STAFF,182,454,48,345,316,563
2025-09-16 04:03:57,397,19.60,100001,STAFF,1144,238,1072,154,1216,323
2025-09-16 04:03:57,397,19.60,100002,STAFF,984,470,830,307,1139,633
2025-09-16 04:03:57,397,19.60,100003,STAFF,281,370,222,199,341,542
2025-09-16 04:03:57,397,19.60,100004,STAFF,530,194,461,125,600,264
2025-09-16 04:03:57,397,19.60,100005,STAFF,147,439,48,346,247,533
2025-09-16 04:03:57,397,19.60,100006,STAFF,1142,271,1062,153,1223,389
2025-09-16 04:03:57,398,19.65,100000,STAFF,182,454,48,345,316,564
2025-09-16 04:03:57,398,19.65,100001,STAFF,1144,238,1072,154,1217,322
2025-09-16 04:03:57,398,19.65,100002,STAFF,984,470,830,307,1138,633
2025-09-16 04:03:57,398,19.65,100003,STAFF,282,371,222,199,342,544
2025-09-16 04:03:57,398,19.65,100004,STAFF,530,194,462,125,599,264
2025-09-16 04:03:57,398,19.65,100005,STAFF,147,438,48,346,247,531
2025-09-16 04:03:57,398,19.65,100006,STAFF,1142,270,1060,152,1225,389
2025-09-16 04:03:57,399,19.68,100000,STAFF,182,454,48,345,316,564
2025-09-16 04:03:57,399,19.68,100001,STAFF,984,470,830,307,1138,633
2025-09-16 04:03:57,399,19.68,100002,STAFF,1144,238,1072,154,1217,323
2025-09-16 04:03:57,399,19.68,100003,STAFF,281,371,222,199,341,543
2025-09-16 04:03:57,399,19.68,100004,STAFF,530,194,461,125,600,264
2025-09-16 04:03:57,399,19.68,100005,STAFF,147,439,48,346,247,533
2025-09-16 04:03:57,399,19.68,100006,STAFF,1142,271,1060,153,1224,389
2025-09-16 04:03:57,400,19.71,100000,STAFF,181,455,49,346,314,565
2025-09-16 04:03:57,400,19.71,100001,STAFF,284,371,223,197,345,545
2025-09-16 04:03:57,400,19.71,100002,STAFF,985,471,832,308,1139,634
2025-09-16 04:03:57,400,19.71,100003,STAFF,1150,232,1077,153,1224,311
2025-09-16 04:03:57,400,19.71,100004,STAFF,148,441,48,346,248,536
2025-09-16 04:03:57,400,19.71,100005,STAFF,530,199,460,127,600,271
2025-09-16 04:03:57,400,19.71,100006,STAFF,1146,264,1066,152,1227,377
2025-09-16 04:03:57,401,19.75,100000,STAFF,178,457,49,345,308,570
2025-09-16 04:03:57,401,19.75,100001,STAFF,287,368,224,198,350,539
2025-09-16 04:03:57,401,19.75,100002,STAFF,981,470,828,308,1134,633
2025-09-16 04:03:57,401,19.75,100003,STAFF,1149,265,1067,151,1232,380
2025-09-16 04:03:57,401,19.75,100004,STAFF,1152,235,1078,153,1226,317
2025-09-16 04:03:57,401,19.75,100005,STAFF,148,443,48,345,248,542
2025-09-16 04:03:57,401,19.75,100006,STAFF,531,205,458,127,605,283
2025-09-16 04:03:57,402,19.79,100000,STAFF,181,457,49,345,314,570
2025-09-16 04:03:57,402,19.79,100001,STAFF,1006,471,864,309,1148,634
2025-09-16 04:03:57,402,19.79,100002,STAFF,1149,267,1068,151,1230,384
2025-09-16 04:03:57,402,19.79,100003,STAFF,148,443,48,345,249,541
2025-09-16 04:03:57,402,19.79,100004,STAFF,1151,233,1079,153,1224,314
2025-09-16 04:03:57,402,19.79,100005,STAFF,1023,367,826,252,1220,482
2025-09-16 04:03:57,402,19.79,100006,STAFF,529,197,453,127,605,268
2025-09-16 04:03:57,403,19.82,100000,STAFF,181,457,49,345,314,569
2025-09-16 04:03:57,403,19.82,100001,STAFF,1006,472,864,309,1148,635
2025-09-16 04:03:57,403,19.82,100002,STAFF,1149,267,1069,151,1230,384
2025-09-16 04:03:57,403,19.82,100003,STAFF,1151,233,1079,153,1224,314
2025-09-16 04:03:57,403,19.82,100004,STAFF,148,443,48,345,249,541
2025-09-16 04:03:57,403,19.82,100005,STAFF,1023,366,826,251,1220,481
2025-09-16 04:03:57,403,19.82,100006,STAFF,529,198,453,127,605,269
2025-09-16 04:03:57,404,19.85,100000,STAFF,1021,322,819,157,1223,487
2025-09-16 04:03:57,404,19.85,100001,STAFF,181,458,49,345,313,571
2025-09-16 04:03:57,404,19.85,100002,STAFF,285,369,224,200,347,539
2025-09-16 04:03:57,404,19.85,100003,STAFF,148,443,48,345,249,541
2025-09-16 04:03:57,404,19.85,100004,STAFF,1140,259,1051,151,1229,367
2025-09-16 04:03:57,404,19.85,100005,STAFF,532,199,459,128,605,271
2025-09-16 04:03:57,405,19.88,100000,STAFF,1023,323,822,156,1224,491
2025-09-16 04:03:57,405,19.88,100001,STAFF,181,460,49,345,314,575
2025-09-16 04:03:57,405,19.88,100002,STAFF,287,369,224,200,350,538
2025-09-16 04:03:57,405,19.88,100003,STAFF,148,443,48,345,249,541
2025-09-16 04:03:57,406,19.92,100000,STAFF,1025,320,824,154,1226,486
2025-09-16 04:03:57,406,19.92,100001,STAFF,179,456,49,345,310,567
2025-09-16 04:03:57,406,19.92,100002,STAFF,285,369,224,201,346,538
2025-09-16 04:03:57,406,19.92,100003,STAFF,148,442,48,344,249,540
2025-09-16 04:03:57,406,19.92,100004,STAFF,528,198,453,128,604,269
2025-09-16 04:03:57,406,19.92,100005,STAFF,1055,428,887,225,1223,632
2025-09-16 04:03:57,407,19.95,100000,STAFF,1026,320,826,155,1226,485
2025-09-16 04:03:57,407,19.95,100001,STAFF,177,457,48,345,307,569
2025-09-16 04:03:57,407,19.95,100002,STAFF,284,370,223,201,346,539
2025-09-16 04:03:57,407,19.95,100003,STAFF,148,442,47,345,249,539
2025-09-16 04:03:57,407,19.95,100004,STAFF,1043,428,866,225,1221,631
2025-09-16 04:03:57,407,19.95,100005,STAFF,531,199,459,128,604,270
2025-09-16 04:03:57,408,19.99,100000,STAFF,1026,320,826,155,1226,485
2025-09-16 04:03:57,408,19.99,100001,STAFF,178,457,48,345,308,569
2025-09-16 04:03:57,408,19.99,100002,STAFF,284,370,223,201,346,539
2025-09-16 04:03:57,408,19.99,100003,STAFF,148,442,47,345,249,539
2025-09-16 04:03:57,408,19.99,100004,STAFF,1043,428,866,225,1221,631
2025-09-16 04:03:57,408,19.99,100005,STAFF,531,199,459,128,604,270
2025-09-16 04:03:57,409,20.02,100000,STAFF,1027,318,827,155,1227,482
2025-09-16 04:03:57,409,20.02,100001,STAFF,176,451,47,345,306,558
2025-09-16 04:03:57,409,20.02,100002,STAFF,1023,517,896,396,1150,639
2025-09-16 04:03:57,409,20.02,100003,STAFF,283,327,223,207,343,447
2025-09-16 04:03:57,409,20.02,100004,STAFF,993,490,834,345,1152,636
2025-09-16 04:03:57,410,20.06,100000,STAFF,1026,317,826,154,1226,481
2025-09-16 04:03:57,410,20.06,100001,STAFF,179,450,46,344,313,556
2025-09-16 04:03:57,410,20.06,100002,STAFF,1022,518,894,397,1150,639
2025-09-16 04:03:57,410,20.06,100003,STAFF,282,327,223,208,342,447
2025-09-16 04:03:57,410,20.06,100004,STAFF,284,369,223,202,345,536
2025-09-16 04:03:57,411,20.09,100000,STAFF,1026,317,826,155,1226,480
